district_name,obs_date,rainfall_mm,temp_max_c,temp_min_c,humidity_pct
West Godavari,2019-04-18,0.0,32.8,23.1,48.1
West Godavari,2019-04-19,0.0,32.9,22.6,52.0
West Godavari,2019-04-20,0.0,33.0,21.9,60.2
West Godavari,2019-04-21,7.17,33.6,22.3,80.6
West Godavari,2019-04-22,0.0,34.9,25.2,57.2
West Godavari,2019-04-23,1.46,34.3,23.2,85.1
West Godavari,2019-04-24,0.0,32.8,24.2,65.2
West Godavari,2019-04-25,0.0,31.5,23.4,50.7
West Godavari,2019-04-26,0.0,34.4,25.6,61.5
West Godavari,2019-04-27,5.07,32.8,24.2,93.2
West Godavari,2019-04-28,3.67,35.8,23.1,86.5
West Godavari,2019-04-29,0.0,33.8,22.0,50.5
West Godavari,2019-04-30,0.0,34.0,23.5,47.9
West Godavari,2019-05-01,0.0,34.9,25.9,51.0
West Godavari,2019-05-02,0.0,34.1,23.3,45.5
West Godavari,2019-05-03,0.0,32.2,22.4,59.5
West Godavari,2019-05-04,0.0,35.4,25.1,50.2
West Godavari,2019-05-05,0.0,34.5,23.5,51.3
West Godavari,2019-05-06,0.0,34.1,24.9,54.1
West Godavari,2019-05-07,4.0,35.8,22.4,87.3
West Godavari,2019-05-08,0.0,34.3,24.8,55.7
West Godavari,2019-05-09,0.0,35.7,24.7,50.4
West Godavari,2019-05-10,14.1,34.3,23.8,95.0
West Godavari,2019-05-11,0.0,35.2,25.1,38.4
West Godavari,2019-05-12,0.0,37.8,21.9,46.0
West Godavari,2019-05-13,0.0,34.0,24.0,48.1
West Godavari,2019-05-14,0.0,35.7,25.2,50.1
West Godavari,2019-05-15,0.0,35.5,26.0,56.7
West Godavari,2019-05-16,0.0,35.2,25.3,62.6
West Godavari,2019-05-17,0.0,35.8,25.6,44.3
West Godavari,2019-05-18,8.9,35.3,25.1,98.0
West Godavari,2019-05-19,0.0,33.1,25.3,61.1
West Godavari,2019-05-20,0.0,36.3,24.5,52.5
West Godavari,2019-05-21,3.75,36.9,28.1,85.9
West Godavari,2019-05-22,24.54,35.8,28.2,92.1
West Godavari,2019-05-23,0.0,35.9,25.6,67.8
West Godavari,2019-05-24,0.0,35.4,23.8,55.3
West Godavari,2019-05-25,0.0,38.3,25.4,52.9
West Godavari,2019-05-26,0.0,35.1,25.3,55.0
West Godavari,2019-05-27,0.0,37.8,26.1,51.8
West Godavari,2019-05-28,0.0,39.6,24.2,43.7
West Godavari,2019-05-29,0.0,36.7,26.8,54.3
West Godavari,2019-05-30,0.0,35.5,24.0,64.6
West Godavari,2019-05-31,0.0,36.7,26.6,63.3
West Godavari,2019-06-01,3.7,36.4,25.3,77.4
West Godavari,2019-06-02,0.0,38.2,27.6,50.5
West Godavari,2019-06-03,0.0,35.3,26.1,61.3
West Godavari,2019-06-04,0.0,38.4,25.0,53.9
West Godavari,2019-06-05,0.0,38.1,25.8,56.4
West Godavari,2019-06-06,0.0,37.3,25.3,48.3
West Godavari,2019-06-07,0.0,35.8,25.9,59.7
West Godavari,2019-06-08,7.13,34.8,25.0,86.8
West Godavari,2019-06-09,0.0,36.8,27.9,51.2
West Godavari,2019-06-10,0.0,35.1,25.4,53.6
West Godavari,2019-06-11,9.25,37.0,25.4,70.8
West Godavari,2019-06-12,0.0,37.9,27.4,56.4
West Godavari,2019-06-13,0.0,35.3,26.4,58.1
West Godavari,2019-06-14,0.0,37.7,26.8,56.4
West Godavari,2019-06-15,0.0,36.6,25.9,60.0
West Godavari,2019-06-16,0.0,39.1,26.9,53.7
West Godavari,2019-06-17,0.0,35.9,26.2,49.3
West Godavari,2019-06-18,3.71,37.6,26.2,86.6
West Godavari,2019-06-19,0.0,34.6,26.7,50.5
West Godavari,2019-06-20,0.0,37.8,26.7,55.9
West Godavari,2019-06-21,0.0,36.7,25.6,54.8
West Godavari,2019-06-22,71.94,37.5,25.7,78.5
West Godavari,2019-06-23,8.62,38.8,26.4,82.1
West Godavari,2019-06-24,0.0,37.4,27.6,63.1
West Godavari,2019-06-25,0.0,36.4,26.5,55.7
West Godavari,2019-06-26,0.0,37.2,25.2,56.9
West Godavari,2019-06-27,0.0,37.2,26.5,46.7
West Godavari,2019-06-28,0.0,36.3,28.2,62.4
West Godavari,2019-06-29,0.0,37.8,27.1,53.4
West Godavari,2019-06-30,40.71,38.2,25.0,82.0
West Godavari,2019-07-01,16.07,39.3,25.4,89.7
West Godavari,2019-07-02,0.0,37.3,26.3,55.7
West Godavari,2019-07-03,0.0,37.6,28.3,69.3
West Godavari,2019-07-04,24.62,36.8,26.6,90.0
West Godavari,2019-07-05,0.0,35.9,25.6,44.6
West Godavari,2019-07-06,15.4,38.1,26.2,86.0
West Godavari,2019-07-07,21.69,37.5,26.3,90.3
West Godavari,2019-07-08,0.0,37.4,25.9,56.1
West Godavari,2019-07-09,0.0,37.0,27.2,53.7
West Godavari,2019-07-10,8.6,37.7,27.2,88.7
West Godavari,2019-07-11,0.0,39.0,25.6,60.9
West Godavari,2019-07-12,0.0,37.5,28.0,56.9
West Godavari,2019-07-13,6.32,38.7,27.1,76.4
West Godavari,2019-07-14,0.0,40.1,27.2,50.9
West Godavari,2019-07-15,0.0,38.5,28.4,70.9
West Godavari,2019-07-16,9.96,38.5,26.1,76.8
West Godavari,2019-07-17,18.12,36.7,28.1,84.4
West Godavari,2019-07-18,0.0,36.1,27.4,56.6
West Godavari,2019-07-19,0.0,37.7,28.5,53.2
West Godavari,2019-07-20,1.77,38.2,27.0,83.3
West Godavari,2019-07-21,0.0,37.1,27.4,49.3
West Godavari,2019-07-22,0.0,38.6,28.4,56.3
West Godavari,2019-07-23,0.0,38.0,26.0,67.5
West Godavari,2019-07-24,0.0,39.1,26.3,58.1
West Godavari,2019-07-25,13.85,38.5,26.6,94.4
West Godavari,2019-07-26,0.0,36.2,27.8,56.4
West Godavari,2019-07-27,19.18,36.7,26.8,85.2
West Godavari,2019-07-28,0.0,38.7,25.0,58.2
West Godavari,2019-07-29,0.0,37.8,25.9,56.2
West Godavari,2019-07-30,0.0,37.9,26.2,47.1
West Godavari,2019-07-31,9.26,41.6,28.3,85.3
West Godavari,2019-08-01,8.4,38.6,26.2,76.0
West Godavari,2019-08-02,9.07,37.4,25.9,88.8
West Godavari,2019-08-03,14.08,37.9,28.4,84.9
West Godavari,2019-08-04,5.37,37.9,28.3,86.1
West Godavari,2019-08-05,0.0,37.4,27.3,57.5
West Godavari,2019-08-06,0.0,36.8,29.0,52.9
West Godavari,2019-08-07,32.66,36.9,27.4,82.4
West Godavari,2019-08-08,0.0,37.9,29.2,63.3
West Godavari,2019-08-09,0.0,38.5,25.4,56.1
West Godavari,2019-08-10,0.0,37.5,26.7,44.7
West Godavari,2019-08-11,0.0,37.7,27.5,50.3
West Godavari,2019-08-12,5.29,36.1,27.9,89.7
West Godavari,2019-08-13,0.0,36.8,27.4,47.7
West Godavari,2019-08-14,0.0,37.2,26.4,62.7
West Godavari,2019-08-15,4.45,39.1,26.1,86.8
West Godavari,2019-08-16,0.0,39.0,27.1,53.5
West Godavari,2019-08-17,0.0,38.1,26.6,65.7
West Godavari,2019-08-18,7.0,37.0,26.8,85.6
West Godavari,2019-08-19,0.0,33.8,25.4,40.4
West Godavari,2019-08-20,0.0,37.4,27.8,40.3
West Godavari,2019-08-21,16.49,37.3,26.7,82.5
West Godavari,2019-08-22,59.59,38.2,28.3,93.7
West Godavari,2019-08-23,8.55,36.3,25.7,87.7
West Godavari,2019-08-24,0.0,37.0,26.4,52.2
West Godavari,2019-08-25,7.41,35.3,25.3,90.8
West Godavari,2019-08-26,20.66,34.4,25.6,89.4
West Godavari,2019-08-27,0.0,39.0,25.1,59.8
West Godavari,2019-08-28,0.0,36.0,27.0,56.4
West Godavari,2019-08-29,1.4,35.6,26.4,89.4
West Godavari,2019-08-30,4.08,36.3,26.0,84.3
West Godavari,2019-08-31,0.0,37.4,26.9,53.5
West Godavari,2019-09-01,0.0,35.4,26.5,56.6
West Godavari,2019-09-02,2.67,38.0,27.3,77.2
West Godavari,2019-09-03,19.83,36.9,25.4,89.7
West Godavari,2019-09-04,3.67,35.5,24.1,81.6
West Godavari,2019-09-05,0.0,35.9,25.9,47.5
West Godavari,2019-09-06,9.43,36.1,25.8,89.5
West Godavari,2019-09-07,0.0,35.9,26.7,44.6
West Godavari,2019-09-08,0.0,34.2,25.0,50.2
West Godavari,2019-09-09,0.0,35.6,24.1,64.1
West Godavari,2019-09-10,21.47,35.4,26.3,80.5
West Godavari,2019-09-11,0.0,35.7,22.9,54.6
West Godavari,2019-09-12,0.0,35.5,24.5,47.3
West Godavari,2019-09-13,5.88,35.0,25.2,86.2
West Godavari,2019-09-14,0.0,36.8,24.7,51.6
West Godavari,2019-09-15,10.92,32.3,26.6,85.5
West Godavari,2019-09-16,0.0,32.8,24.8,48.7
West Godavari,2019-09-17,0.0,34.5,24.6,56.2
West Godavari,2019-09-18,9.05,33.2,24.8,86.2
West Godavari,2019-09-19,0.0,37.0,24.5,47.1
West Godavari,2019-09-20,0.0,34.5,23.0,53.2
West Godavari,2019-09-21,0.0,34.6,25.7,59.3
West Godavari,2019-09-22,13.94,35.1,24.9,83.4
West Godavari,2019-09-23,14.01,32.7,23.2,94.9
West Godavari,2019-09-24,0.0,35.8,23.8,60.3
West Godavari,2019-09-25,38.4,35.6,23.8,77.9
West Godavari,2019-09-26,0.0,34.7,23.9,59.2
West Godavari,2019-09-27,0.0,34.6,25.8,55.6
West Godavari,2019-09-28,0.0,35.7,24.4,53.4
West Godavari,2019-09-29,0.0,35.9,25.8,51.0
West Godavari,2019-09-30,0.0,34.5,24.5,44.5
West Godavari,2019-10-01,0.0,32.2,24.0,68.6
West Godavari,2019-10-02,0.0,36.4,25.7,55.0
West Godavari,2019-10-03,0.0,33.7,23.4,56.2
West Godavari,2019-10-04,0.0,34.6,23.8,48.6
West Godavari,2019-10-05,0.0,34.8,24.9,52.1
West Godavari,2019-10-06,0.0,36.4,23.7,55.7
West Godavari,2019-10-07,0.0,31.2,22.2,51.7
West Godavari,2019-10-08,10.95,32.0,24.7,87.0
West Godavari,2019-10-09,14.96,33.3,22.4,71.8
West Godavari,2019-10-10,0.0,35.6,22.8,45.7
West Godavari,2019-10-11,0.0,32.8,23.8,59.0
West Godavari,2019-10-12,14.21,31.0,22.7,80.0
West Godavari,2019-10-13,0.0,32.2,23.9,55.1
West Godavari,2019-10-14,3.04,33.1,22.8,89.5
West Godavari,2019-10-15,5.78,32.8,21.0,86.8
West Godavari,2019-10-16,0.0,34.4,21.3,57.2
West Godavari,2019-10-17,0.0,32.1,23.3,60.5
West Godavari,2019-10-18,0.0,33.6,23.6,60.3
West Godavari,2019-10-19,0.0,32.3,23.4,61.5
West Godavari,2019-10-20,5.84,31.6,23.2,91.6
West Godavari,2019-10-21,0.0,32.5,24.5,54.9
West Godavari,2019-10-22,0.0,31.1,22.8,49.1
West Godavari,2019-10-23,0.0,31.4,22.6,52.2
West Godavari,2019-10-24,0.0,31.8,21.8,44.5
West Godavari,2019-10-25,0.0,33.0,23.0,65.2
West Godavari,2019-10-26,2.99,32.0,22.4,90.0
West Godavari,2019-10-27,0.0,33.3,21.5,52.0
West Godavari,2019-10-28,0.0,27.9,20.4,60.4
West Godavari,2019-10-29,2.26,29.0,21.1,82.2
West Godavari,2019-10-30,0.0,34.0,21.6,54.6
West Godavari,2019-10-31,0.0,34.4,23.1,47.7
West Godavari,2019-11-01,4.8,32.4,20.9,91.6
West Godavari,2019-11-02,0.0,32.0,21.9,51.9
West Godavari,2019-11-03,0.0,34.1,23.7,53.9
West Godavari,2019-11-04,5.08,31.7,22.6,89.4
West Godavari,2019-11-05,0.0,30.5,21.1,48.5
West Godavari,2019-11-06,16.49,28.2,22.0,78.7
West Godavari,2019-11-07,0.0,29.9,22.2,51.1
West Godavari,2019-11-08,0.0,32.0,20.9,60.8
West Godavari,2019-11-09,0.0,30.8,20.9,62.7
West Godavari,2019-11-10,0.0,32.9,19.6,53.3
West Godavari,2019-11-11,0.0,31.4,20.3,50.2
West Godavari,2019-11-12,0.0,28.5,19.2,54.3
West Godavari,2019-11-13,0.0,30.8,20.8,57.6
West Godavari,2019-11-14,6.03,28.7,22.0,82.2
West Godavari,2019-11-15,0.0,31.8,20.7,46.2
West Godavari,2019-11-16,5.51,29.8,20.3,82.7
West Godavari,2019-11-17,0.0,31.4,23.2,66.6
West Godavari,2019-11-18,2.89,28.7,21.0,79.1
West Godavari,2019-11-19,0.0,29.0,21.7,54.5
West Godavari,2019-11-20,0.0,31.2,21.9,52.2
West Godavari,2019-11-21,0.0,29.0,20.9,60.5
West Godavari,2019-11-22,0.0,28.4,21.7,54.7
West Godavari,2019-11-23,0.0,30.5,21.6,48.2
West Godavari,2019-11-24,0.0,29.8,20.5,60.4
West Godavari,2019-11-25,0.0,29.2,20.8,57.8
West Godavari,2019-11-26,0.0,27.8,20.9,50.0
West Godavari,2019-11-27,0.0,28.3,20.4,53.1
West Godavari,2019-11-28,0.0,28.5,19.3,63.8
West Godavari,2019-11-29,0.0,29.8,19.7,47.8
West Godavari,2019-11-30,0.0,28.8,19.4,51.7
West Godavari,2019-12-01,0.0,30.5,18.7,57.1
West Godavari,2019-12-02,0.0,29.2,20.7,57.3
West Godavari,2019-12-03,6.72,31.9,21.2,95.1
West Godavari,2019-12-04,0.0,29.3,20.3,52.6
West Godavari,2019-12-05,3.22,30.1,20.6,80.8
West Godavari,2019-12-06,0.0,29.3,19.1,56.6
West Godavari,2019-12-07,0.0,30.9,19.2,49.6
West Godavari,2019-12-08,0.0,27.1,19.0,45.1
West Godavari,2019-12-09,0.0,30.1,19.4,62.5
West Godavari,2019-12-10,0.0,28.4,20.6,59.3
West Godavari,2019-12-11,0.0,30.2,19.7,56.8
West Godavari,2019-12-12,0.0,31.1,19.2,53.7
West Godavari,2019-12-13,0.0,29.6,20.3,38.7
West Godavari,2019-12-14,0.0,30.7,20.8,55.9
West Godavari,2019-12-15,0.0,29.0,19.8,59.2
West Godavari,2019-12-16,0.0,29.9,17.4,54.5
West Godavari,2019-12-17,0.0,29.7,18.6,53.3
West Godavari,2019-12-18,0.0,30.1,20.3,59.5
West Godavari,2019-12-19,0.0,27.3,18.1,48.7
West Godavari,2019-12-20,0.0,29.7,20.4,43.9
West Godavari,2019-12-21,0.0,28.1,17.0,60.0
West Godavari,2019-12-22,0.0,27.7,19.0,55.9
West Godavari,2019-12-23,0.0,27.6,18.5,48.5
West Godavari,2019-12-24,0.0,29.8,18.2,49.6
West Godavari,2019-12-25,0.0,26.5,21.2,50.6
West Godavari,2019-12-26,0.0,27.9,19.0,53.3
West Godavari,2019-12-27,0.0,28.0,20.0,61.9
West Godavari,2019-12-28,0.0,28.5,17.6,51.9
West Godavari,2019-12-29,0.0,28.0,19.1,58.1
West Godavari,2019-12-30,0.0,25.6,19.3,53.1
West Godavari,2019-12-31,0.0,29.8,17.4,54.7
West Godavari,2020-01-01,0.0,28.2,18.2,53.7
West Godavari,2020-01-02,0.0,29.5,18.6,64.2
West Godavari,2020-01-03,0.0,25.1,19.0,66.0
West Godavari,2020-01-04,0.0,29.9,17.6,47.1
West Godavari,2020-01-05,0.0,29.1,19.0,60.2
West Godavari,2020-01-06,0.0,26.7,19.4,53.3
West Godavari,2020-01-07,0.0,28.3,18.7,66.3
West Godavari,2020-01-08,0.0,28.2,18.9,56.8
West Godavari,2020-01-09,0.0,29.3,19.3,51.1
West Godavari,2020-01-10,0.0,27.1,18.2,59.1
West Godavari,2020-01-11,0.0,28.5,17.6,53.1
West Godavari,2020-01-12,0.0,29.3,17.5,64.4
West Godavari,2020-01-13,0.0,29.2,20.3,52.7
West Godavari,2020-01-14,0.0,28.1,19.3,51.2
West Godavari,2020-01-15,0.0,29.7,19.9,55.3
West Godavari,2020-01-16,0.0,26.2,18.9,58.9
West Godavari,2020-01-17,0.0,28.1,19.7,54.6
West Godavari,2020-01-18,0.0,26.2,19.8,51.1
West Godavari,2020-01-19,0.0,28.2,19.4,60.0
West Godavari,2020-01-20,0.0,28.6,18.4,50.2
West Godavari,2020-01-21,0.0,27.4,21.1,49.6
West Godavari,2020-01-22,0.0,27.8,17.9,59.7
West Godavari,2020-01-23,0.0,27.5,20.1,53.4
West Godavari,2020-01-24,0.0,28.0,19.0,47.1
West Godavari,2020-01-25,0.0,28.3,19.9,55.7
West Godavari,2020-01-26,0.0,28.3,20.4,49.6
West Godavari,2020-01-27,0.0,30.3,19.9,66.2
West Godavari,2020-01-28,0.0,27.8,21.0,44.1
West Godavari,2020-01-29,0.0,25.1,20.6,48.8
West Godavari,2020-01-30,0.0,27.0,19.7,53.9
West Godavari,2020-01-31,0.0,27.4,18.0,52.2
West Godavari,2020-02-01,0.0,29.5,20.3,51.7
West Godavari,2020-02-02,0.0,29.9,17.8,55.0
West Godavari,2020-02-03,0.0,28.4,17.5,60.1
West Godavari,2020-02-04,0.0,29.5,18.1,57.6
West Godavari,2020-02-05,0.0,28.3,20.9,52.4
West Godavari,2020-02-06,0.0,26.3,19.4,60.6
West Godavari,2020-02-07,0.0,29.1,18.5,52.2
West Godavari,2020-02-08,0.0,27.8,20.2,61.6
West Godavari,2020-02-09,0.0,25.4,19.0,60.1
West Godavari,2020-02-10,0.0,28.2,20.3,60.9
West Godavari,2020-02-11,0.0,28.4,17.9,48.3
West Godavari,2020-02-12,0.0,27.9,19.8,42.5
West Godavari,2020-02-13,0.0,28.8,18.8,51.8
West Godavari,2020-02-14,0.0,27.1,17.6,49.0
West Godavari,2020-02-15,0.0,30.6,20.8,52.4
West Godavari,2020-02-16,0.85,26.4,19.3,89.7
West Godavari,2020-02-17,0.0,29.3,20.7,60.3
West Godavari,2020-02-18,0.0,27.2,20.8,66.1
West Godavari,2020-02-19,0.0,30.3,19.9,46.7
West Godavari,2020-02-20,0.0,28.2,20.2,57.4
West Godavari,2020-02-21,0.0,27.4,19.3,64.3
West Godavari,2020-02-22,0.0,29.9,20.4,51.7
West Godavari,2020-02-23,0.0,29.8,19.8,52.0
West Godavari,2020-02-24,0.0,31.1,21.2,55.8
West Godavari,2020-02-25,0.0,29.6,19.7,49.0
West Godavari,2020-02-26,0.0,28.8,19.7,61.5
West Godavari,2020-02-27,0.0,29.0,20.5,48.7
West Godavari,2020-02-28,0.0,27.7,20.7,56.4
West Godavari,2020-02-29,0.0,27.5,21.1,44.5
West Godavari,2020-03-01,0.0,26.9,20.3,56.6
West Godavari,2020-03-02,0.0,26.9,19.7,55.8
West Godavari,2020-03-03,0.0,29.6,21.4,51.6
West Godavari,2020-03-04,0.0,29.6,22.2,58.0
West Godavari,2020-03-05,0.0,31.4,20.0,53.6
West Godavari,2020-03-06,0.0,30.0,18.5,48.2
West Godavari,2020-03-07,0.0,30.0,19.7,53.8
West Godavari,2020-03-08,0.0,30.4,21.2,47.9
West Godavari,2020-03-09,0.0,32.3,20.2,52.2
West Godavari,2020-03-10,0.0,30.3,19.7,40.1
West Godavari,2020-03-11,0.0,30.1,18.9,56.6
West Godavari,2020-03-12,0.0,31.4,19.7,57.2
West Godavari,2020-03-13,0.0,32.1,21.7,61.3
West Godavari,2020-03-14,0.0,28.6,20.4,62.6
West Godavari,2020-03-15,0.0,32.3,21.7,53.0
West Godavari,2020-03-16,0.0,30.4,20.4,45.5
West Godavari,2020-03-17,0.0,31.7,21.1,53.6
West Godavari,2020-03-18,0.0,30.4,22.7,55.2
West Godavari,2020-03-19,0.0,31.6,22.5,63.3
West Godavari,2020-03-20,0.17,30.3,20.7,79.2
West Godavari,2020-03-21,0.0,32.0,20.6,58.9
West Godavari,2020-03-22,0.0,31.4,21.4,54.1
West Godavari,2020-03-23,0.0,32.0,22.6,55.8
West Godavari,2020-03-24,0.0,31.7,20.6,62.5
West Godavari,2020-03-25,0.0,31.8,21.1,53.9
West Godavari,2020-03-26,0.0,30.4,22.4,50.4
West Godavari,2020-03-27,0.0,30.8,20.8,57.0
West Godavari,2020-03-28,4.85,30.4,21.2,92.2
West Godavari,2020-03-29,0.0,30.8,21.7,63.3
West Godavari,2020-03-30,0.0,30.9,20.7,50.9
West Godavari,2020-03-31,0.0,29.9,22.1,52.6
West Godavari,2020-04-01,0.0,31.2,22.9,58.0
West Godavari,2020-04-02,0.0,30.9,20.4,55.9
West Godavari,2020-04-03,0.0,31.3,20.2,60.0
West Godavari,2020-04-04,0.0,32.9,22.9,58.5
West Godavari,2020-04-05,0.07,31.1,24.1,90.6
West Godavari,2020-04-06,0.0,31.4,22.5,59.9
West Godavari,2020-04-07,0.0,30.6,23.8,57.7
West Godavari,2020-04-08,0.0,32.8,23.7,57.1
West Godavari,2020-04-09,0.0,34.3,21.9,49.1
West Godavari,2020-04-10,0.0,33.6,23.6,56.0
West Godavari,2020-04-11,0.0,34.8,21.5,52.3
West Godavari,2020-04-12,0.0,34.0,22.6,64.9
West Godavari,2020-04-13,0.0,31.7,22.5,51.8
West Godavari,2020-04-14,0.0,33.9,21.3,58.2
West Godavari,2020-04-15,0.0,31.4,22.2,53.7
West Godavari,2020-04-16,0.0,33.3,23.1,53.5
West Godavari,2020-04-17,0.0,32.9,22.0,51.2
West Godavari,2020-04-18,0.0,34.0,22.1,51.7
West Godavari,2020-04-19,0.0,31.5,22.8,55.1
West Godavari,2020-04-20,0.0,33.8,22.6,48.4
West Godavari,2020-04-21,0.0,33.7,23.1,48.2
West Godavari,2020-04-22,0.0,32.6,22.1,50.8
West Godavari,2020-04-23,0.0,34.3,25.3,48.9
West Godavari,2020-04-24,0.0,35.0,22.6,62.0
West Godavari,2020-04-25,0.0,32.9,22.0,58.1
West Godavari,2020-04-26,0.0,34.3,24.1,56.6
West Godavari,2020-04-27,0.0,35.5,20.9,53.1
West Godavari,2020-04-28,0.0,34.3,23.5,57.7
West Godavari,2020-04-29,0.39,35.1,23.1,95.3
West Godavari,2020-04-30,0.0,32.1,23.2,56.4
West Godavari,2020-05-01,0.0,34.1,23.0,57.1
West Godavari,2020-05-02,0.0,35.3,24.1,51.2
West Godavari,2020-05-03,0.0,34.9,24.2,62.4
West Godavari,2020-05-04,0.0,35.7,23.0,58.9
West Godavari,2020-05-05,0.0,34.3,25.3,52.5
West Godavari,2020-05-06,0.0,35.1,22.1,56.7
West Godavari,2020-05-07,0.0,35.9,24.3,56.5
West Godavari,2020-05-08,0.0,35.8,24.5,45.7
West Godavari,2020-05-09,10.28,35.8,24.2,91.9
West Godavari,2020-05-10,0.64,36.8,25.1,84.4
West Godavari,2020-05-11,0.0,34.7,24.2,60.0
West Godavari,2020-05-12,0.0,35.0,23.8,41.9
West Godavari,2020-05-13,0.0,35.8,22.7,57.8
West Godavari,2020-05-14,0.0,32.0,23.8,69.6
West Godavari,2020-05-15,0.0,38.1,25.2,61.4
West Godavari,2020-05-16,0.0,34.7,23.4,58.1
West Godavari,2020-05-17,0.0,34.4,23.5,55.1
West Godavari,2020-05-18,5.99,37.5,23.5,95.8
West Godavari,2020-05-19,0.0,35.6,25.6,60.9
West Godavari,2020-05-20,0.0,36.0,24.6,61.0
West Godavari,2020-05-21,0.0,33.6,25.7,54.8
West Godavari,2020-05-22,0.0,37.1,24.5,60.8
West Godavari,2020-05-23,0.0,36.9,24.7,52.7
West Godavari,2020-05-24,0.0,37.0,23.4,58.5
West Godavari,2020-05-25,0.0,36.4,23.9,60.3
West Godavari,2020-05-26,0.0,35.2,26.0,54.8
West Godavari,2020-05-27,0.0,34.6,24.4,50.6
West Godavari,2020-05-28,0.0,38.3,25.9,60.7
West Godavari,2020-05-29,5.28,36.2,26.4,83.0
West Godavari,2020-05-30,0.0,37.2,25.3,50.4
West Godavari,2020-05-31,0.0,38.7,26.7,66.4
West Godavari,2020-06-01,0.0,37.1,25.5,53.1
West Godavari,2020-06-02,0.0,38.2,24.3,60.3
West Godavari,2020-06-03,3.88,36.8,25.6,85.0
West Godavari,2020-06-04,0.0,34.3,24.2,59.8
West Godavari,2020-06-05,8.04,37.2,27.2,92.2
West Godavari,2020-06-06,0.0,37.1,27.0,60.2
West Godavari,2020-06-07,0.0,36.9,26.8,46.5
West Godavari,2020-06-08,0.0,38.8,27.3,64.5
West Godavari,2020-06-09,0.0,35.9,26.0,66.6
West Godavari,2020-06-10,9.37,37.2,25.9,89.5
West Godavari,2020-06-11,0.0,37.7,23.9,44.5
West Godavari,2020-06-12,0.0,38.8,26.2,54.7
West Godavari,2020-06-13,0.0,36.7,24.8,59.1
West Godavari,2020-06-14,15.38,39.1,26.0,93.6
West Godavari,2020-06-15,0.0,36.8,28.0,54.1
West Godavari,2020-06-16,0.0,36.2,26.8,63.6
West Godavari,2020-06-17,0.0,38.7,26.9,52.5
West Godavari,2020-06-18,0.0,38.6,26.3,50.7
West Godavari,2020-06-19,17.21,38.1,26.9,87.1
West Godavari,2020-06-20,2.95,38.5,28.9,81.4
West Godavari,2020-06-21,0.0,36.2,26.6,59.8
West Godavari,2020-06-22,39.15,36.2,26.9,72.4
West Godavari,2020-06-23,8.4,38.2,26.0,80.7
West Godavari,2020-06-24,0.0,38.2,27.5,52.1
West Godavari,2020-06-25,0.0,36.4,25.7,43.4
West Godavari,2020-06-26,0.0,39.3,28.2,58.4
West Godavari,2020-06-27,0.0,38.7,27.0,40.4
West Godavari,2020-06-28,10.78,39.5,27.0,98.0
West Godavari,2020-06-29,0.0,39.0,26.6,55.6
West Godavari,2020-06-30,0.0,37.1,28.1,58.1
West Godavari,2020-07-01,0.0,35.9,25.3,49.5
West Godavari,2020-07-02,0.0,37.7,27.2,61.1
West Godavari,2020-07-03,15.88,38.8,27.1,87.8
West Godavari,2020-07-04,9.36,36.2,27.7,81.1
West Godavari,2020-07-05,17.91,37.1,26.1,86.7
West Godavari,2020-07-06,0.0,40.1,26.7,45.8
West Godavari,2020-07-07,25.08,36.0,26.1,88.2
West Godavari,2020-07-08,24.9,37.3,27.9,92.2
West Godavari,2020-07-09,0.0,38.6,26.4,67.2
West Godavari,2020-07-10,0.0,37.4,27.9,52.7
West Godavari,2020-07-11,0.0,36.4,26.5,69.5
West Godavari,2020-07-12,0.0,39.5,26.5,48.6
West Godavari,2020-07-13,0.0,38.9,24.8,65.2
West Godavari,2020-07-14,9.77,37.4,28.1,75.5
West Godavari,2020-07-15,33.06,37.2,25.5,77.3
West Godavari,2020-07-16,23.6,36.2,26.1,87.4
West Godavari,2020-07-17,3.83,38.9,27.2,78.7
West Godavari,2020-07-18,8.07,38.2,25.9,82.4
West Godavari,2020-07-19,72.32,36.9,28.1,77.5
West Godavari,2020-07-20,11.04,38.8,25.2,80.9
West Godavari,2020-07-21,10.31,38.4,27.2,86.8
West Godavari,2020-07-22,36.55,36.4,27.9,86.4
West Godavari,2020-07-23,0.0,35.5,27.0,54.2
West Godavari,2020-07-24,31.71,41.6,25.8,87.8
West Godavari,2020-07-25,0.0,39.3,28.6,52.4
West Godavari,2020-07-26,9.19,38.0,26.9,85.1
West Godavari,2020-07-27,0.0,38.3,27.7,47.8
West Godavari,2020-07-28,0.0,39.8,25.6,55.9
West Godavari,2020-07-29,0.0,38.8,27.8,62.2
West Godavari,2020-07-30,0.0,36.6,26.5,63.7
West Godavari,2020-07-31,20.83,38.6,27.8,84.8
West Godavari,2020-08-01,49.13,39.5,27.4,81.5
West Godavari,2020-08-02,11.96,38.2,27.4,84.8
West Godavari,2020-08-03,35.83,39.5,27.8,83.0
West Godavari,2020-08-04,0.0,37.1,26.7,55.1
West Godavari,2020-08-05,0.0,38.2,27.6,57.5
West Godavari,2020-08-06,5.25,36.2,26.8,92.2
West Godavari,2020-08-07,8.15,37.5,25.3,91.0
West Godavari,2020-08-08,0.0,37.9,28.3,54.4
West Godavari,2020-08-09,0.0,36.4,25.9,52.2
West Godavari,2020-08-10,0.0,36.7,26.5,53.7
